,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
294,294,19115,IRAPE,495.84,12,78,0,78,15.46,54.69,,22/10/2022,2022-10-22,113.566625,324.309844151083,106.98793693173596,107.34774951826525,6.578688068264043,6.218875481734756
295,295,19115,IRAPE,495.78,16,82,0,82,16.0,54.54,,23/10/2022,2022-10-23,109.053125,339.101780291504,112.49328268321857,112.9571955887188,3.4401576832185725,3.9040705887188096
296,296,19115,IRAPE,495.68,15,143,0,143,17.55,54.24,,24/10/2022,2022-10-24,198.873291666667,331.838170042857,197.41183908126672,200.05243784236455,1.4614525854002807,1.1791461756975536
297,297,19115,IRAPE,495.56,19,154,0,154,17.09,53.92,,25/10/2022,2022-10-25,214.905708333333,331.156296751739,212.73121881656274,215.83721241974663,2.174489516770251,0.9315040864136392
298,298,19115,IRAPE,495.45,16,153,0,153,16.04,53.6,,26/10/2022,2022-10-26,214.194708333333,330.519235528746,211.19964078321547,214.2629193661864,2.9950675501175397,0.06821103285338381
299,299,19115,IRAPE,495.33,12,154,0,154,15.18,53.27,,27/10/2022,2022-10-27,214.318416666667,331.375577162369,212.47236701189777,215.57836061508166,1.8460496547692173,1.2599439484146728
300,300,19115,IRAPE,495.21,17,151,0,151,21.13,52.96,,28/10/2022,2022-10-28,215.013333333333,327.456028702079,208.14237516681857,211.12043373005008,6.870958166514441,3.8928996032829275
301,301,19115,IRAPE,495.14,3,86,0,86,17.28,52.76,,29/10/2022,2022-10-29,116.900625,334.998922157983,117.63796514241622,118.21212524160067,0.7373401424162154,1.311500241600669
302,302,19115,IRAPE,495.09,20,79,0,79,24.43,52.62,,30/10/2022,2022-10-30,108.195708333333,333.740617155532,107.94888490185,108.33412990040131,0.24682343148300845,0.13842156706830622
303,303,19115,IRAPE,494.98,22,152,0,152,50.58,52.32,,31/10/2022,2022-10-31,211.999833333333,330.66534588897,209.29268701914782,212.31331918468555,2.7071463141851666,0.3134858513525671
304,304,19115,IRAPE,494.89,48,154,0,154,75.53,52.07,,01/11/2022,2022-11-01,214.615875,330.708020379716,211.9944867571317,215.10048036031557,2.621388242868278,0.48460536031558377
305,305,19115,IRAPE,494.95,152,81,0,81,153.49,52.24,,02/11/2022,2022-11-02,110.928583333333,333.609717452063,110.62716051065615,111.06446036219332,0.30142282267684095,0.13587702886032105
306,306,19115,IRAPE,495.03,230,136,0,136,231.44,52.46,,03/11/2022,2022-11-03,189.325833333333,331.025662533438,186.97548028207265,189.3265573300536,2.350353051260356,0.0007239967205805442
307,307,19115,IRAPE,495.09,157,86,0,86,158.4,52.62,,04/11/2022,2022-11-04,118.070125,333.346834996035,117.60683051975722,118.1809906189417,0.4632944802427801,0.11086561894170188
308,308,19115,IRAPE,495.15,121,50,0,50,126.69,52.79,,05/11/2022,2022-11-05,66.3745,338.757607482792,68.12040648732005,67.94907566129439,1.745906487320056,1.5745756612943893
309,309,19115,IRAPE,495.17,96,51,0,51,97.91,52.85,,06/11/2022,2022-11-06,67.7412916666667,338.686820170928,69.49859398475783,69.33961094401252,1.757302318091135,1.5983192773458228
310,310,19115,IRAPE,495.19,68,52,0,52,73.27,52.89,,07/11/2022,2022-11-07,69.2729583333333,338.24598578325,70.8747109115295,70.7286081033665,1.6017525781961979,1.4556497700331903
311,311,19115,IRAPE,495.15,58,98,0,98,55.63,52.8,,08/11/2022,2022-11-08,135.753916666667,331.953568518509,134.244092068619,135.18289664139522,1.5098245980479987,0.5710200252717925
312,312,19115,IRAPE,495.12,52,90,0,90,53.19,52.71,,09/11/2022,2022-11-09,128.759375,326.573120674101,123.15338934860408,123.84364483112779,5.605985651395926,4.915730168872216
313,313,19115,IRAPE,495.09,47,94,0,94,39.74,52.62,,10/11/2022,2022-11-10,130.022875,332.131778387273,128.66299186726343,129.47489393669153,1.3598831327365701,0.5479810633084696
314,314,19115,IRAPE,495.03,23,94,0,94,37.1,52.46,,11/11/2022,2022-11-11,129.335291666667,332.933529499995,128.6240994482608,129.43600151768888,0.7111922184061825,0.10070985102188956
315,315,19115,IRAPE,495.02,40,52,0,52,50.46,52.43,,12/11/2022,2022-11-12,68.922875,338.86913053938,70.81285541534983,70.66675260718684,1.8899804153498252,1.7438776071868318
316,316,19115,IRAPE,495.01,39,51,0,51,60.02,52.4,,13/11/2022,2022-11-13,67.8066666666667,338.375803152657,69.43924684272925,69.28026380198393,1.6325801760625467,1.4735971353172346
317,317,19115,IRAPE,495.05,98,51,0,51,98.98,52.51,,14/11/2022,2022-11-14,68.2725,337.339722678298,69.45375392189182,69.29477088114649,1.1812539218918232,1.022270881146497
318,318,19115,IRAPE,495.17,193,51,0,51,193.94,52.84,,15/11/2022,2022-11-15,68.3215833333334,337.346339601483,69.49727515937944,69.3382921186341,1.175691826046048,1.0167087853007075
