,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
55,55,19018,NOVA PONTE,797.93,557.22,130,0,130,595.84,42.47,,25/02/2022,2022-02-25,113.473375,695.096412939791,113.42368186323456,114.02790730542112,0.04969313676544118,0.5545323054211195
56,56,19018,NOVA PONTE,798.05,525.83,130,0,130,546.33,42.8,,26/02/2022,2022-02-26,113.589375,695.111289635765,113.57127607104101,114.17550151322757,0.018098928958991678,0.586126513227569
57,57,19018,NOVA PONTE,798.16,463.03,130,0,130,499.37,43.07,,27/02/2022,2022-02-27,113.900625,694.939223873885,113.69203496833728,114.29626041052384,0.20859003166272316,0.39563541052383755
58,58,19018,NOVA PONTE,798.25,425.32,130,0,130,472.23,43.32,,28/02/2022,2022-02-28,114.356541666667,694.616056060432,113.80384876213002,114.40807420431658,0.5526929045369826,0.0515325376495781
59,59,19018,NOVA PONTE,798.34,412.75,130,0,130,427.59,43.55,,01/03/2022,2022-03-01,114.181833333333,694.864382933199,113.90671745241936,114.51094289460592,0.2751158809136456,0.32910956127291513
60,60,19018,NOVA PONTE,798.43,393.82,130,0,130,451.34,43.77,,02/03/2022,2022-03-02,114.236083333333,694.905219663859,114.00511359095694,114.60933903314351,0.23096974237606105,0.3732556998105139
61,61,19018,NOVA PONTE,798.51,393.94,130,0,130,430.52,43.99,,03/03/2022,2022-03-03,114.262916666667,694.960902347841,114.10350972949455,114.70773517168111,0.1594069371724487,0.444818505014112
62,62,19018,NOVA PONTE,798.59,380.27,129,0,129,410.97,44.2,,04/03/2022,2022-03-04,113.861666666667,694.604641924065,113.12875167232917,113.8783824550717,0.7329149943378326,0.016715788404695786
63,63,19018,NOVA PONTE,798.68,399.21,129,0,129,397.84,44.43,,05/03/2022,2022-03-05,113.683166666667,694.857658916174,113.23082906500092,113.98045984774345,0.4523376016660876,0.29729318107644076
64,64,19018,NOVA PONTE,798.74,341.63,128,0,128,381.84,44.59,,06/03/2022,2022-03-06,113.537291666667,694.240809541915,112.23476547067011,113.12150912087833,1.3025261959968901,0.415782545788673
65,65,19018,NOVA PONTE,798.83,361.5,129,0,129,384.15,44.82,,07/03/2022,2022-03-07,113.734416666667,694.960854317599,113.40391681779217,114.15354760053468,0.33049984887483674,0.4191309338676774
66,66,19018,NOVA PONTE,798.95,392.87,129,0,129,373.4,45.14,,08/03/2022,2022-03-08,113.813291666667,695.008820898817,113.54593753803103,114.29556832077354,0.2673541286359722,0.48227665410654197
67,67,19018,NOVA PONTE,799.01,317.54,129,0,129,360.56,45.3,,09/03/2022,2022-03-09,113.975,694.921139071932,113.61694789815053,114.36657868089306,0.35805210184946645,0.3915786808930619
68,68,19018,NOVA PONTE,799.11,322.57,65,0,65,351.59,45.56,,10/03/2022,2022-03-10,56.136125,697.364914910035,51.17212643372872,50.68030476621142,4.963998566271279,5.455820233788579
69,69,19018,NOVA PONTE,799.18,340.36,133,0,133,343.54,45.73,,11/03/2022,2022-03-11,117.68425,694.935999809617,118.12126694441311,118.23784535491542,0.43701694441310224,0.5535953549154158
70,70,19018,NOVA PONTE,799.24,328.79,134,0,134,338.89,45.9,,12/03/2022,2022-03-12,118.456333333333,695.09513712268,119.28538312622744,119.22170595377139,0.8290497928944376,0.7653726204383844
71,71,19018,NOVA PONTE,799.34,440.87,133,0,133,360.22,46.15,,13/03/2022,2022-03-13,118.073875,694.750872330161,118.31344905275961,118.43002746326192,0.23957405275960753,0.35615246326192107
72,72,19018,NOVA PONTE,799.43,422.03,133,0,133,392.16,46.39,,14/03/2022,2022-03-14,118.036166666667,694.874274144824,118.42326740038628,118.53984581088861,0.38710073371927933,0.5036791442216071
73,73,19018,NOVA PONTE,799.52,422.03,133,0,133,386.27,46.63,,15/03/2022,2022-03-15,118.550208333333,694.508939131023,118.53308574801282,118.64966415851515,0.017122585320180406,0.09945582518214735
74,74,19018,NOVA PONTE,799.61,386.12,72,0,72,378.06,46.87,,16/03/2022,2022-03-16,62.0352916666667,698.104237618731,57.75073431729181,57.85975799071688,4.284557349374893,4.175533675949822
75,75,19018,NOVA PONTE,799.68,356.91,137,0,137,385.32,47.05,,17/03/2022,2022-03-17,124.121291666667,692.944206116465,123.10410328118626,122.44415205264949,1.0171883854807504,1.6771396140175199
76,76,19018,NOVA PONTE,799.75,356.91,137,0,137,356.4,47.24,,18/03/2022,2022-03-18,122.0715,694.776886297276,123.19365752895314,122.53370630041636,1.1221575289531387,0.462206300416355
77,77,19018,NOVA PONTE,799.81,338.09,137,0,137,330.55,47.4,,19/03/2022,2022-03-19,121.773833333333,695.09285920533,123.26907163233587,122.60912040379908,1.4952382990028639,0.8352870704660802
78,78,19018,NOVA PONTE,799.85,319.15,137,0,137,326.35,47.5,,20/03/2022,2022-03-20,122.125833333333,694.830163358852,123.31620544695002,122.65625421841325,1.1903721136170162,0.5304208850802468
79,79,19018,NOVA PONTE,799.9,306.72,137,0,137,321.91,47.64,,21/03/2022,2022-03-21,121.767916666667,695.187947132674,123.38219278740995,122.72224155887318,1.614276120742943,0.9543248922061736
80,80,19018,NOVA PONTE,799.96,311.88,136,0,136,314.79,47.79,,22/03/2022,2022-03-22,124.572125,692.048847740834,122.35121455651067,121.89944436024885,2.2209104434893305,2.6726806397511496
81,81,19018,NOVA PONTE,800.01,298.81,137,0,137,308.11,47.92,,23/03/2022,2022-03-23,127.033875,690.769584305324,123.51416746832965,122.85421623979288,3.519707531670349,4.1796587602071185
82,82,19018,NOVA PONTE,800.05,296.0,137,0,137,299.17,48.05,,24/03/2022,2022-03-24,125.466375,692.157526746672,123.57544142732796,122.91549019879119,1.89093357267204,2.5508848012088094
83,83,19018,NOVA PONTE,800.09,280.34,143,0,143,291.44,48.15,,25/03/2022,2022-03-25,134.74175,689.082962772345,130.30201883117886,128.18414336898246,4.43973116882114,6.557606631017535
84,84,19018,NOVA PONTE,800.12,278.27,141,0,141,292.04,48.26,,26/03/2022,2022-03-26,123.148875,697.224661193358,128.11710079748286,126.52614773742758,4.968225797482859,3.3772727374275746
85,85,19018,NOVA PONTE,800.16,274.51,130,0,130,291.39,48.38,,27/03/2022,2022-03-27,114.774708333333,696.147098632557,116.06695994849538,116.67118539068194,1.2922516151623853,1.896477057348946
86,86,19018,NOVA PONTE,800.2,273.56,129,0,129,285.31,48.5,,28/03/2022,2022-03-28,115.036875,695.141370620973,115.0371551005398,115.78678588328232,0.0002801005398112011,0.7499108832823254
87,87,19018,NOVA PONTE,800.2,281.78,130,0,130,289.69,48.5,,29/03/2022,2022-03-29,115.569958333333,695.466414946982,116.120630569516,116.72485601170256,0.5506722361829901,1.1548976783695508
88,88,19018,NOVA PONTE,800.34,343.56,134,0,134,321.14,48.92,,30/03/2022,2022-03-30,122.38825,692.738260562583,120.67765408229063,120.61397690983458,1.7105959177093695,1.7742730901654227
89,89,19018,NOVA PONTE,800.4,344.56,135,0,135,315.15,49.09,,31/03/2022,2022-03-31,120.837166666667,694.948896092678,121.85627954519745,121.60320996310574,1.01911287853045,0.7660432964387383
90,90,19018,NOVA PONTE,800.45,299.23,133,0,133,290.62,49.23,,01/04/2022,2022-04-01,118.615041666667,695.381510154653,119.72278451396785,119.83936292447015,1.1077428473008553,1.2243212578031546
91,91,19018,NOVA PONTE,800.47,273.56,129,0,129,286.58,49.3,,02/04/2022,2022-04-02,115.950958333333,694.576574455498,115.39220690113706,116.14183768387957,0.5587514321959475,0.19087935054656668
92,92,19018,NOVA PONTE,800.52,309.67,129,0,129,308.65,49.45,,03/04/2022,2022-04-03,115.964375,694.614321544327,115.45877911374905,116.20840989649157,0.5055958862509584,0.24403489649156995
93,93,19018,NOVA PONTE,800.58,316.89,129,0,129,316.73,49.63,,04/04/2022,2022-04-04,117.926,692.882846994487,115.53866576888345,116.28829655162598,2.3873342311165544,1.637703448374026
94,94,19018,NOVA PONTE,800.63,302.45,129,0,129,298.08,49.77,,05/04/2022,2022-04-05,119.070666666667,691.887468187944,115.60079983398805,116.35043061673056,3.469866832678946,2.7202360499364318
95,95,19018,NOVA PONTE,800.66,266.34,129,0,129,263.73,49.89,,06/04/2022,2022-04-06,119.086041666667,691.903426808372,115.65405760407762,116.40368838682014,3.431984062589379,2.682353279846865
96,96,19018,NOVA PONTE,800.71,272.56,128,0,128,274.8,50.02,,07/04/2022,2022-04-07,118.921041666667,691.255631306024,114.62599806259995,115.51274171280816,4.295043604067047,3.4082999538588297
97,97,19018,NOVA PONTE,800.75,272.29,135,0,135,269.28,50.13,,08/04/2022,2022-04-08,129.764458333333,687.508306598392,122.33931513438218,122.08624555229046,7.425143198950835,7.6782127810425465
98,98,19018,NOVA PONTE,800.79,287.81,136,0,136,271.87,50.26,,09/04/2022,2022-04-09,116.963875,699.469527832193,123.50692192915254,123.05515173289072,6.543046929152538,6.091276732890719
99,99,19018,NOVA PONTE,800.84,311.67,131,0,131,293.76,50.41,,10/04/2022,2022-04-10,116.926291666667,695.68613358934,118.0678840887459,118.51824451799538,1.1415924220789009,1.5919528513283865
100,100,19018,NOVA PONTE,800.86,311.67,131,0,131,294.85,50.48,,11/04/2022,2022-04-11,117.302791666667,695.367540530933,118.09943278071768,118.54979320996716,0.7966411140506722,1.2470015433001578
101,101,19018,NOVA PONTE,800.91,311.67,131,0,131,310.0,50.63,,12/04/2022,2022-04-12,119.757958333333,693.209566053998,118.16703712065697,118.61739754990647,1.5909212126760224,1.1405607834265226
102,102,19018,NOVA PONTE,800.96,312.45,139,0,139,288.63,50.77,,13/04/2022,2022-04-13,127.3205,693.048457458948,127.09019238512366,125.98474480487504,0.2303076148763381,1.3357551951249604
103,103,19018,NOVA PONTE,801.01,323.12,128,0,128,304.53,50.93,,14/04/2022,2022-04-14,115.211083333333,694.97025954645,115.02673869955318,115.9134823497614,0.18434463377981558,0.7023990164284015
104,104,19018,NOVA PONTE,801.05,293.23,127,0,127,324.06,51.04,,15/04/2022,2022-04-15,114.767541666667,694.586749067147,113.98886463848756,115.00459504664906,0.7786770281794446,0.23705337998205778
105,105,19018,NOVA PONTE,801.1,300.45,127,0,127,299.3,51.19,,16/04/2022,2022-04-16,115.023833333333,694.399002021039,114.05440472377222,115.07013513193372,0.9694286095607794,0.04630179860072303
106,106,19018,NOVA PONTE,801.13,257.12,127,0,127,272.44,51.29,,17/04/2022,2022-04-17,115.014166666667,694.437969232012,114.09809811396201,115.1138285221235,0.916068552704985,0.09966185545650319
107,107,19018,NOVA PONTE,801.16,220.89,127,0,127,259.7,51.37,,18/04/2022,2022-04-18,114.865291666667,694.606072011356,114.13305282611385,115.14878323427536,0.7322388405531512,0.28349156760835115
108,108,19018,NOVA PONTE,801.17,235.45,127,0,127,245.45,51.41,,19/04/2022,2022-04-19,115.068708333333,694.427374063201,114.15053018218971,115.16626059035121,0.9181781511432945,0.09755225701820791
109,109,19018,NOVA PONTE,801.2,220.89,127,0,127,240.96,51.49,,20/04/2022,2022-04-20,115.003916666667,694.517477567786,114.18548489434156,115.20121530250307,0.8184317723254395,0.1972986358360771
110,110,19018,NOVA PONTE,801.22,220.96,127,0,127,234.12,51.55,,21/04/2022,2022-04-21,115.161041666667,694.391721737697,114.21170092845547,115.22743133661699,0.9493407382115322,0.06638966994998441
111,111,19018,NOVA PONTE,801.25,228.11,127,0,127,235.28,51.66,,22/04/2022,2022-04-22,115.048375,694.526236127663,114.25976365766415,115.27549406582567,0.788611342335841,0.22711906582567565
112,112,19018,NOVA PONTE,801.28,221.0,127,0,127,232.4,51.74,,23/04/2022,2022-04-23,114.892791666667,694.700561842208,114.294718369816,115.31044877797751,0.5980732968509983,0.4176571113105183
113,113,19018,NOVA PONTE,801.31,242.6,127,0,127,231.35,51.84,,24/04/2022,2022-04-24,114.967291666667,694.661452474879,114.33841176000578,115.35414216816729,0.6288799066612114,0.386850501500291
114,114,19018,NOVA PONTE,801.34,208.51,129,0,129,224.67,51.91,,25/04/2022,2022-04-25,117.11625,694.382359651969,116.55056340058579,117.3001941833283,0.5656865994142066,0.18394418332830753
115,115,19018,NOVA PONTE,801.36,209.54,130,0,130,207.55,51.97,,26/04/2022,2022-04-26,118.277166666667,694.173046975544,117.67260602735946,118.27683146954602,0.604560639307536,0.00033519712097529464
116,116,19018,NOVA PONTE,801.4,193.78,71,0,71,197.27,52.09,,27/04/2022,2022-04-27,61.3622916666667,699.581290731044,58.11902523183402,58.14170303278002,3.2432664348326767,3.2205886338866776
117,117,19018,NOVA PONTE,801.41,190.89,133,0,133,193.86,52.14,,28/04/2022,2022-04-28,121.473708333333,693.809320430504,121.05433197894045,121.17091038944278,0.41937635439253995,0.3027979438902122
118,118,19018,NOVA PONTE,801.41,176.45,133,0,133,186.95,52.13,,29/04/2022,2022-04-29,121.349291666667,693.919527964848,121.0497562144561,121.16633462495841,0.29953545221090394,0.1829570417085904
119,119,19018,NOVA PONTE,801.42,176.33,133,0,133,186.85,52.17,,30/04/2022,2022-04-30,121.37,693.911184647846,121.06805927239381,121.18463768289614,0.30194072760619406,0.1853623171038663
120,120,19018,NOVA PONTE,801.46,198.12,133,0,133,189.05,52.29,,01/05/2022,2022-05-01,121.217625,694.086157505548,121.12296844620708,121.2395468567094,0.09465655379291604,0.021921856709397503
121,121,19018,NOVA PONTE,801.45,183.6,133,0,133,180.55,52.26,,02/05/2022,2022-05-02,121.272291666667,694.027734101308,121.10924115275385,121.22581956325618,0.16305051391314862,0.046472103410820864
122,122,19018,NOVA PONTE,801.46,161.96,133,0,133,181.84,52.29,,03/05/2022,2022-05-03,121.287333333333,694.024410283526,121.12296844620708,121.2395468567094,0.16436488712591313,0.04778647662359958
123,123,19018,NOVA PONTE,801.48,170.0,105,0,105,178.69,52.34,,04/05/2022,2022-05-04,94.4600416666667,695.495294072522,91.30575948098311,93.429440966238,3.1542821856835843,1.0306007004286926
124,124,19018,NOVA PONTE,801.5,170.0,105,0,105,176.35,52.4,,05/05/2022,2022-05-05,80.6022083333333,711.06386217297,91.32743415485683,93.45111564011172,10.725225821523537,12.848907306778429
125,125,19018,NOVA PONTE,801.52,166.4,123,0,123,175.63,52.45,,06/05/2022,2022-05-06,94.5819166666667,710.928517974149,110.26977104883082,111.72348541527137,15.687854382164119,17.14156874860467
126,126,19018,NOVA PONTE,801.55,174.33,66,0,66,175.65,52.54,,07/05/2022,2022-05-07,56.780125,700.196961260267,53.641656657029024,53.23457811052825,3.138468342970974,3.5455468894717512
127,127,19018,NOVA PONTE,801.57,163.0,69,0,69,175.01,52.62,,08/05/2022,2022-05-08,29.6605416666667,750.927591442253,56.40417351587065,56.2542030053586,26.743631849203954,26.5936613386919
128,128,19018,NOVA PONTE,801.6,180.74,94,0,94,177.68,52.69,,09/05/2022,2022-05-09,93.0782083333333,684.944686072363,80.32871591687372,82.08188382862618,12.749492416459574,10.996324504707118
129,129,19018,NOVA PONTE,801.62,189.71,103,0,103,180.47,52.76,,10/05/2022,2022-05-10,93.2249583333333,694.990017333486,89.4116410504034,91.50309933035666,3.8133172829299014,1.7218590029766432
130,130,19018,NOVA PONTE,801.64,166.78,109,0,109,176.98,52.81,,11/05/2022,2022-05-11,100.063,693.488788975142,95.60330826692126,97.735888326445,4.459691733078742,2.3271116735550095
131,131,19018,NOVA PONTE,801.65,172.67,122,0,122,174.89,52.85,,12/05/2022,2022-05-12,109.872166666667,695.550772084175,109.36124480047425,110.90578158100786,0.5109218661927457,1.033614914340859
132,132,19018,NOVA PONTE,801.66,163.56,113,0,113,174.29,52.89,,13/05/2022,2022-05-13,102.284416666667,695.021164331042,99.80936482473635,101.86884295143506,2.47505184193065,0.4155737152319432
133,133,19018,NOVA PONTE,801.69,165.78,108,0,108,171.92,52.97,,14/05/2022,2022-05-14,97.0349166666667,695.840539913338,94.62639365828643,96.76406197617997,2.4085230083802713,0.27085469048672906
