,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
196,196,19018,NOVA PONTE,801.86,96.82,198,0,198,108.97,53.48,,16/07/2022,2022-07-16,155.171875,709.53226467482,200.10878005154467,161.45254998880282,44.93690505154467,6.280674988802815
197,197,19018,NOVA PONTE,801.86,97.56,112,0,112,110.01,53.48,,17/07/2022,2022-07-17,96.663625,700.181432182324,98.98826987395172,101.0742384602373,2.3246448739517263,4.4106134602373
198,198,19018,NOVA PONTE,801.81,99.55,273,0,273,108.97,53.33,,18/07/2022,2022-07-18,256.521625,691.110489432984,305.9617208279401,102.42473052974194,49.44009582794013,154.09689447025804
199,199,19018,NOVA PONTE,801.75,88.44,298,0,298,107.82,53.15,,19/07/2022,2022-07-19,278.847166666667,691.511235472736,344.7823690389013,40.669013284541435,65.9352023722343,238.17815338212557
200,200,19018,NOVA PONTE,801.7,95.55,269,0,269,106.29,53.01,,20/07/2022,2022-07-20,247.993875,693.089193136514,299.5958066726929,109.65580811323018,51.6019316726929,138.3380668867698
201,201,19018,NOVA PONTE,801.65,87.86,283,0,283,103.88,52.85,,21/07/2022,2022-07-21,272.488583333333,688.215217965815,320.8752414779759,80.43705161309252,48.38665814464292,192.05153172024046
202,202,19018,NOVA PONTE,801.59,85.84,281,0,281,102.21,52.68,,22/07/2022,2022-07-22,268.467958333333,689.0335193071,317.61442598968887,84.89818277851757,49.14646765635587,183.56977555481544
203,203,19018,NOVA PONTE,801.57,87.29,174,0,174,102.64,52.61,,23/07/2022,2022-07-23,130.464,713.236425102126,169.17389680358482,152.49627780044207,38.709896803584826,22.032277800442074
204,204,19018,NOVA PONTE,801.56,84.33,106,0,106,100.8,52.59,,24/07/2022,2022-07-24,94.766875,696.234128855825,92.42283050635893,94.5559011413751,2.3440444936410643,0.2109738586248966
205,205,19018,NOVA PONTE,801.51,84.95,309,0,309,101.07,52.42,,25/07/2022,2022-07-25,301.657083333333,686.498990995117,361.74577729030017,4.071185654147568,60.08869395696718,297.58589767918545
