,Unnamed: 0,Código,Nome,Cota (m),Afluência (m³/s),Defluência (m³/s),Vazão Vertida (m³/s),Vazão Turbinada (m³/s),Vazão Natural (m³/s),Volume Útil (%),Vazão Incremental (m³/s),Data da Medição,data,PG,h2,PGreglin,PGregpol3,erroreglin,erroregpol
77,77,19120,QUEIMADO,827.48,40.85,14,0,14,40.65,86.51,,19/03/2022,2022-03-19,17.7980833333333,677.708366814674,19.715833496097805,19.64148730067701,1.9177501627645057,1.8434039673437113
78,78,19120,QUEIMADO,827.54,37.03,14,0,14,39.21,87.02,,20/03/2022,2022-03-20,17.8559583333333,677.281346212047,19.72334124144339,19.6489950460226,1.8673829081100877,1.7930367126892968
79,79,19120,QUEIMADO,827.59,36.21,17,0,17,37.21,87.44,,21/03/2022,2022-03-21,25.73575,649.240345179304,24.245806026415117,24.15672598205806,1.4899439735848823,1.57902401794194
80,80,19120,QUEIMADO,827.64,34.75,17,0,17,35.26,87.84,,22/03/2022,2022-03-22,20.341625,686.671821600612,24.252956260077582,24.16387621572052,3.9113312600775814,3.82225121572052
81,81,19120,QUEIMADO,827.68,31.08,14,0,14,33.05,88.22,,23/03/2022,2022-03-23,17.7664166666667,678.174843170323,19.74100652460949,19.666660329188698,1.9745898579427887,1.9002436625219978
82,82,19120,QUEIMADO,827.72,29.51,14,0,14,31.33,88.56,,24/03/2022,2022-03-24,17.71475,678.649620382171,19.746011688173226,19.67166549275243,2.0312616881732275,1.956915492752433
83,83,19120,QUEIMADO,827.76,29.51,14,0,14,30.61,88.91,,25/03/2022,2022-03-25,17.6845416666667,678.943824800388,19.751164062430004,19.676817867009213,2.0666223957633036,1.9922762003425127
84,84,19120,QUEIMADO,827.8,28.84,14,0,14,28.79,89.23,,26/03/2022,2022-03-26,17.7912916666667,678.085518980425,19.755874804607636,19.68152860918684,1.9645831379409344,1.89023694252014
85,85,19120,QUEIMADO,827.83,23.95,13,0,13,28.36,89.48,,27/03/2022,2022-03-27,17.7240833333333,667.20808613512,18.27461224075142,18.214959895901888,0.5505289074181192,0.49087656256858736
86,86,19120,QUEIMADO,827.87,28.17,14,0,14,28.12,89.83,,28/03/2022,2022-03-28,17.8045416666667,678.044019663193,19.76470744619068,19.690361250769886,1.9601657795239795,1.885819584103185
87,87,19120,QUEIMADO,827.9,27.26,14,0,14,27.74,90.12,,29/03/2022,2022-03-29,17.8680833333333,677.539313817976,19.76897655628916,19.69463036086837,1.9008932229558617,1.8265470275350708
88,88,19120,QUEIMADO,827.92,23.44,14,0,14,26.46,90.33,,30/03/2022,2022-03-30,19.00375,668.002630200126,19.77206798084322,19.697721785422427,0.7683179808432214,0.693971785422427
89,89,19120,QUEIMADO,827.95,24.23,14,0,14,24.38,90.56,,31/03/2022,2022-03-31,19.5095833333333,663.776021045419,19.775453826783394,19.701107631362603,0.2658704934500946,0.1915242980293037
90,90,19120,QUEIMADO,827.96,20.94,17,0,17,24.22,90.64,,01/04/2022,2022-04-01,23.0060416666667,668.527320165896,24.30300789571486,24.213927851357802,1.2969662290481594,1.2078861846911018
91,91,19120,QUEIMADO,827.98,22.87,15,0,15,22.82,90.82,,02/04/2022,2022-04-02,21.12975,662.026099240397,21.276947928054078,21.192371718361716,0.1471979280540765,0.06262171836171504
92,92,19120,QUEIMADO,827.99,19.94,16,0,16,23.83,90.91,,03/04/2022,2022-04-03,20.9924583333333,673.419118883768,22.787443493869358,22.697774060759503,1.7949851605360578,1.7053157274262034
93,93,19120,QUEIMADO,828.01,24.08,17,0,17,22.92,91.06,,04/04/2022,2022-04-04,22.0534583333333,675.178756249474,24.310515641060466,24.221435596703408,2.257057307727166,2.1679772633701084
94,94,19120,QUEIMADO,828.02,19.84,15,0,15,23.6,91.17,,05/04/2022,2022-04-05,20.8681666666667,664.120585192212,21.282468329043486,21.19789211935112,0.41430166237678634,0.3297254526844213
95,95,19120,QUEIMADO,828.04,21.87,14,0,14,21.92,91.34,,06/04/2022,2022-04-06,21.2860416666667,648.917048120299,19.786936260841365,19.71259006542057,1.4991054058253361,1.5734516012461306
96,96,19120,QUEIMADO,828.07,20.62,15,0,15,23.31,91.64,,07/04/2022,2022-04-07,21.206375,661.514283428771,21.28988143894354,21.205305229251174,0.08350643894353738,0.0010697707488276365
97,97,19120,QUEIMADO,828.1,22.25,12,0,12,23.91,91.89,,08/04/2022,2022-04-08,17.42575,657.021829046626,16.83139370816883,16.790098962397582,0.594356291831172,0.6356510376024183
98,98,19120,QUEIMADO,828.12,22.75,14,0,14,24.13,92.08,,09/04/2022,2022-04-09,19.6968333333333,662.370304279252,19.797829852127116,19.72348365670632,0.1009965187938171,0.026650323373022644
99,99,19120,QUEIMADO,828.13,21.96,18,0,18,23.75,92.15,,10/04/2022,2022-04-10,24.2206666666667,669.60493019986,25.863009478932238,25.780620123576142,1.6423428122655395,1.5599534569094438
100,100,19120,QUEIMADO,828.14,21.81,17,0,17,23.73,92.26,,11/04/2022,2022-04-11,23.3589166666667,666.261883975194,24.331966342047874,24.242886297690813,0.9730496753811728,0.8839696310241116
101,101,19120,QUEIMADO,828.16,22.63,17,0,17,24.23,92.4,,12/04/2022,2022-04-12,23.1644583333333,667.629487080874,24.334468923829732,24.24538887947267,1.1700105904964317,1.0809305461393706
102,102,19120,QUEIMADO,828.15,25.99,18,0,18,27.57,92.31,,13/04/2022,2022-04-13,24.2407916666667,669.493211404765,25.866037813189276,25.783648457833184,1.6252461465225778,1.5428567911664857
103,103,19120,QUEIMADO,828.17,25.99,18,0,18,27.98,92.49,,14/04/2022,2022-04-14,24.242875,669.49957591873,25.869444689228448,25.787055333872356,1.6265696892284467,1.5441803338723545
104,104,19120,QUEIMADO,828.19,25.99,18,0,18,28.02,92.67,,15/04/2022,2022-04-15,24.0072083333333,671.062022098972,25.87285156526764,25.790462209911542,1.8656432319343423,1.783253876578243
105,105,19120,QUEIMADO,828.21,25.99,18,0,18,27.23,92.84,,16/04/2022,2022-04-16,24.0335833333333,670.909396845773,25.87606917041574,25.79367981505964,1.8424858370824388,1.7600964817263396
106,106,19120,QUEIMADO,828.22,23.56,18,0,18,26.75,92.97,,17/04/2022,2022-04-17,24.1653333333333,670.05708870894,25.878529691999585,25.796140336643493,1.7131963586662842,1.630807003310192
107,107,19120,QUEIMADO,828.24,24.48,18,0,18,25.42,93.11,,18/04/2022,2022-04-18,24.5673333333333,667.445985323691,25.881179484474515,25.798790129118416,1.3138461511412167,1.2314567957851175
108,108,19120,QUEIMADO,828.25,21.94,18,0,18,24.95,93.2,,19/04/2022,2022-04-19,24.2101666666667,669.793653049474,25.882882922494097,25.800493567138002,1.672716255827396,1.5903269004713003
109,109,19120,QUEIMADO,828.26,22.05,18,0,18,23.59,93.29,,20/04/2022,2022-04-20,25.1364583333333,663.741043248741,25.884586360513687,25.802197005157588,0.7481280271803854,0.6657386718242861
110,110,19120,QUEIMADO,828.27,20.36,18,0,18,23.04,93.34,,21/04/2022,2022-04-21,24.753875,666.255063904147,25.885532714969006,25.80314335961291,1.1316577149690055,1.0492683596129098
111,111,19120,QUEIMADO,828.28,20.22,17,0,17,22.79,93.43,,22/04/2022,2022-04-22,23.228375,667.306542327475,24.352880775510584,24.263800731153527,1.1245057755105847,1.035425731153527
112,112,19120,QUEIMADO,828.28,20.43,18,0,18,22.29,93.45,,23/04/2022,2022-04-23,24.7927916666667,666.01035302502,25.887614694770726,25.80522533941463,1.0948230281040239,1.0124336727479282
113,113,19120,QUEIMADO,828.28,19.62,18,0,18,22.13,93.48,,24/04/2022,2022-04-24,24.3107916666667,669.165059074,25.88818250744393,25.805793152087837,1.5773908407772304,1.4950014854211382
114,114,19120,QUEIMADO,828.29,19.62,18,0,18,21.55,93.52,,25/04/2022,2022-04-25,24.1529583333333,670.208083495986,25.888939591008178,25.806550235652082,1.7359812576748794,1.6535919023187837
115,115,19120,QUEIMADO,828.29,18.62,17,0,17,21.3,93.56,,26/04/2022,2022-04-26,23.616375,664.627688648432,24.35520460145089,24.26612455709383,0.7388296014508882,0.649749557093827
116,116,19120,QUEIMADO,828.29,18.0,18,0,18,20.5,93.56,,27/04/2022,2022-04-27,24.9095416666667,665.256220387637,25.88969667457244,25.807307319216346,0.98015500790574,0.8977656525496442
117,117,19120,QUEIMADO,828.29,19.57,18,0,18,21.0,93.59,,28/04/2022,2022-04-28,24.73275,666.413327732539,25.890264487245652,25.807875131889553,1.1575144872456526,1.0751251318895534
118,118,19120,QUEIMADO,828.3,18.38,20,0,20,21.03,93.66,,29/04/2022,2022-04-29,27.0927083333333,668.709589675971,28.994728157022433,28.945063166533544,1.902019823689134,1.8523548332002449
119,119,19120,QUEIMADO,828.31,19.62,18,0,18,21.24,93.7,,30/04/2022,2022-04-30,24.8700833333333,665.534476493134,25.892346467047368,25.809957111691272,1.0222631337140662,0.9398737783579705
120,120,19120,QUEIMADO,828.3,18.57,21,0,21,21.42,93.64,,01/05/2022,2022-05-01,28.5094166666667,668.361358841912,30.562828074866037,30.539398470208056,2.053411408199338,2.0299818035413573
